Czas2,Czas,Pressure - leak line,Temperature - leak line,Pressure - output,Temperature - suction line,Temperature - output,Flow - leak line,Flow - output,Temp. diff,stan
2024-03-15 08:34:00+00:00,2024-03-15 08:34:00+00:00,0.16636363636363635,19.271363636363635,26.978181818181813,18.73590909090909,18.548636363636362,1.4813636363636362,19.835909090909094,0.5354545454545452,1
2024-03-15 08:34:01+00:00,2024-03-15 08:34:01+00:00,0.16523809523809524,19.293333333333333,9.228571428571428,18.674761904761912,18.40809523809524,1.478095238095238,23.404761904761905,0.6185714285714212,1
2024-03-15 08:34:02+00:00,2024-03-15 08:34:02+00:00,0.18000000000000002,19.28,20.245714285714286,18.647142857142846,18.29809523809524,1.470952380952381,27.839999999999993,0.632857142857155,1
2024-03-15 08:34:03+00:00,2024-03-15 08:34:03+00:00,0.17809523809523814,19.25047619047619,20.76523809523809,18.61571428571429,18.25523809523809,1.4704761904761903,31.50238095238095,0.6347619047618984,1
2024-03-15 08:34:04+00:00,2024-03-15 08:34:04+00:00,0.18380952380952384,19.229047619047623,20.515714285714285,18.616190476190486,18.26571428571429,1.4776190476190474,35.38714285714286,0.6128571428571377,1
2024-03-15 08:34:05+00:00,2024-03-15 08:34:05+00:00,0.18349999999999997,19.222999999999995,22.4715,18.5985,18.310499999999998,1.4709999999999999,39.07950000000001,0.6244999999999941,1
2024-03-15 08:34:06+00:00,2024-03-15 08:34:06+00:00,0.18421052631578946,19.195263157894736,24.466315789473683,18.6021052631579,18.36684210526316,1.4710526315789472,43.47894736842106,0.5931578947368372,1
2024-03-15 08:34:07+00:00,2024-03-15 08:34:07+00:00,0.1831578947368421,19.174736842105265,23.37842105263158,18.603157894736846,18.424736842105265,1.4705263157894737,47.82789473684211,0.571578947368419,1
2024-03-15 08:34:08+00:00,2024-03-15 08:34:08+00:00,0.1877777777777778,19.19055555555556,23.477222222222224,18.613888888888894,18.51222222222222,1.471111111111111,51.39611111111111,0.5766666666666644,1
2024-03-15 08:34:09+00:00,2024-03-15 08:34:09+00:00,0.19333333333333333,19.20333333333333,27.72888888888889,18.61944444444445,18.59833333333333,1.4688888888888887,54.50833333333335,0.5838888888888789,1
2024-03-15 08:34:10+00:00,2024-03-15 08:34:10+00:00,0.19666666666666668,19.202777777777783,27.47555555555555,18.635,18.659444444444446,1.471111111111111,58.84888888888889,0.5677777777777813,1
2024-03-15 08:34:11+00:00,2024-03-15 08:34:11+00:00,0.20000000000000004,19.283749999999994,23.989375,18.65,18.76375,1.471875,60.100624999999994,0.6337499999999956,1
2024-03-15 08:34:12+00:00,2024-03-15 08:34:12+00:00,0.19882352941176473,19.27235294117647,23.287058823529414,18.665882352941182,18.78,1.4694117647058824,60.40000000000001,0.6064705882352897,1
2024-03-15 08:34:13+00:00,2024-03-15 08:34:13+00:00,0.20124999999999998,19.304375,20.839999999999996,18.6825,18.77375,1.4700000000000002,60.66437500000001,0.6218749999999993,1
2024-03-15 08:34:14+00:00,2024-03-15 08:34:14+00:00,0.199375,19.35875,20.895625000000003,18.676875000000003,18.774375,1.4718750000000003,60.58499999999999,0.681874999999998,1
2024-03-15 08:34:15+00:00,2024-03-15 08:34:15+00:00,0.19937500000000002,19.396875,21.689375000000002,18.674375000000005,18.76625,1.470625,60.56625,0.7224999999999966,1
2024-03-15 08:34:16+00:00,2024-03-15 08:34:16+00:00,0.19352941176470587,19.477647058823525,22.386470588235298,18.67294117647059,18.764705882352942,1.4652941176470589,60.64529411764705,0.804705882352934,1
2024-03-15 08:34:17+00:00,2024-03-15 08:34:17+00:00,0.2046666666666667,19.574,22.67666666666667,18.68066666666667,18.78333333333334,1.4680000000000002,60.515333333333345,0.8933333333333309,1
2024-03-15 08:34:18+00:00,2024-03-15 08:34:18+00:00,0.20153846153846156,19.64,23.13769230769231,18.69,18.747692307692308,1.4723076923076923,60.427692307692304,0.9499999999999993,1
2024-03-15 08:34:19+00:00,2024-03-15 08:34:19+00:00,0.2030769230769231,19.726153846153846,23.55923076923077,18.703846153846158,18.767692307692307,1.47,60.45461538461538,1.0223076923076881,1
2024-03-15 08:34:20+00:00,2024-03-15 08:34:20+00:00,0.2025,19.81,22.912500000000005,18.706666666666663,18.75916666666667,1.4725000000000001,60.66833333333335,1.1033333333333353,1
2024-03-15 08:34:21+00:00,2024-03-15 08:34:21+00:00,0.2006666666666667,19.924666666666667,23.434666666666665,18.69666666666667,18.791333333333338,1.4693333333333334,60.68799999999999,1.227999999999998,1
2024-03-15 08:34:22+00:00,2024-03-15 08:34:22+00:00,0.20428571428571432,19.99571428571429,23.474285714285713,18.71,18.794285714285714,1.467142857142857,60.497857142857136,1.2857142857142883,1
2024-03-15 08:34:23+00:00,2024-03-15 08:34:23+00:00,0.20500000000000004,20.08785714285714,23.99357142857142,18.70357142857143,18.803571428571427,1.4707142857142856,60.669285714285714,1.38428571428571,1
2024-03-15 08:34:24+00:00,2024-03-15 08:34:24+00:00,0.2053333333333333,20.200666666666667,23.500666666666667,18.701999999999998,18.796666666666667,1.4706666666666666,60.82000000000001,1.4986666666666686,1
2024-03-15 08:34:25+00:00,2024-03-15 08:34:25+00:00,0.20230769230769233,20.303076923076922,22.82769230769231,18.701538461538465,18.813846153846157,1.4738461538461538,60.97153846153846,1.601538461538457,1
2024-03-15 08:34:26+00:00,2024-03-15 08:34:26+00:00,0.21000000000000005,20.406,23.421999999999993,18.708666666666666,18.80933333333333,1.4693333333333334,61.003333333333345,1.697333333333333,1
2024-03-15 08:34:27+00:00,2024-03-15 08:34:27+00:00,0.2076923076923077,20.50923076923077,23.465384615384615,18.706153846153846,18.806923076923077,1.4707692307692308,61.338461538461544,1.8030769230769224,1
2024-03-15 08:34:28+00:00,2024-03-15 08:34:28+00:00,0.20733333333333334,20.644000000000002,22.086,18.704,18.839333333333332,1.4693333333333334,61.67266666666668,1.9400000000000013,1
2024-03-15 08:34:29+00:00,2024-03-15 08:34:29+00:00,0.20642857142857146,20.72142857142857,21.629285714285714,18.709285714285716,18.846428571428568,1.4635714285714287,61.76214285714286,2.0121428571428552,1
2024-03-15 08:34:30+00:00,2024-03-15 08:34:30+00:00,0.20285714285714285,20.858571428571427,20.503571428571426,18.70428571428571,18.85214285714286,1.4635714285714287,61.955000000000005,2.1542857142857166,1
2024-03-15 08:34:31+00:00,2024-03-15 08:34:31+00:00,0.2061538461538462,20.956923076923083,21.81,18.70692307692308,18.856153846153845,1.4730769230769236,62.393076923076926,2.2500000000000036,1
2024-03-15 08:34:32+00:00,2024-03-15 08:34:32+00:00,0.2066666666666667,21.065833333333334,21.055833333333332,18.702500000000004,18.849166666666665,1.4741666666666664,62.55833333333334,2.3633333333333297,1
2024-03-15 08:34:33+00:00,2024-03-15 08:34:33+00:00,0.21153846153846156,21.18846153846153,23.85076923076923,18.673846153846156,18.861538461538462,1.4730769230769232,62.94230769230767,2.514615384615375,1
2024-03-15 08:34:34+00:00,2024-03-15 08:34:34+00:00,0.20923076923076925,21.27076923076923,23.923846153846153,18.67692307692308,18.85923076923077,1.472307692307692,63.20153846153846,2.5938461538461475,1
2024-03-15 08:34:35+00:00,2024-03-15 08:34:35+00:00,0.20833333333333334,21.397499999999994,23.475833333333327,18.675000000000004,18.861666666666668,1.4666666666666668,63.68,2.7224999999999895,1
2024-03-15 08:34:36+00:00,2024-03-15 08:34:36+00:00,0.20692307692307693,21.471538461538458,22.684615384615388,18.67,18.852307692307697,1.4676923076923076,63.77000000000001,2.801538461538456,1
2024-03-15 08:34:37+00:00,2024-03-15 08:34:37+00:00,0.2076923076923077,21.58230769230769,25.029230769230765,18.67538461538462,18.84769230769231,1.4738461538461538,64.06461538461538,2.9069230769230714,1
2024-03-15 08:34:38+00:00,2024-03-15 08:34:38+00:00,0.20666666666666667,21.676666666666666,24.861666666666668,18.674166666666675,18.825833333333335,1.4675,64.17416666666666,3.0024999999999906,1
2024-03-15 08:34:39+00:00,2024-03-15 08:34:39+00:00,0.20363636363636364,21.76,24.470909090909092,18.675454545454546,18.82181818181818,1.4736363636363636,64.58727272727273,3.084545454545456,1
2024-03-15 08:34:40+00:00,2024-03-15 08:34:40+00:00,0.20833333333333334,21.83,24.504166666666663,18.668333333333333,18.798333333333336,1.4708333333333334,64.80583333333334,3.1616666666666653,1
2024-03-15 08:34:41+00:00,2024-03-15 08:34:41+00:00,0.21071428571428577,21.967142857142854,23.73642857142857,18.650714285714287,18.82214285714286,1.462857142857143,64.73,3.316428571428567,1
2024-03-15 08:34:42+00:00,2024-03-15 08:34:42+00:00,0.21636363636363634,22.046363636363637,23.887272727272727,18.646363636363635,18.786363636363635,1.4645454545454548,64.7690909090909,3.400000000000002,1
2024-03-15 08:34:43+00:00,2024-03-15 08:34:43+00:00,0.21461538461538465,22.145384615384614,23.97307692307692,18.653076923076924,18.775384615384613,1.4692307692307696,64.87692307692308,3.4923076923076906,1
2024-03-15 08:34:44+00:00,2024-03-15 08:34:44+00:00,0.2127272727272727,22.218181818181815,24.108181818181812,18.63818181818182,18.757272727272724,1.4709090909090912,64.90545454545455,3.5799999999999947,1
2024-03-15 08:34:45+00:00,2024-03-15 08:34:45+00:00,0.2081818181818182,22.30090909090909,23.35454545454546,18.625454545454545,18.76909090909091,1.468181818181818,64.93909090909092,3.6754545454545458,1
2024-03-15 08:34:46+00:00,2024-03-15 08:34:46+00:00,0.20636363636363636,22.38818181818182,23.74,18.61818181818182,18.771818181818183,1.4745454545454548,64.99636363636364,3.7699999999999996,1
2024-03-15 08:34:47+00:00,2024-03-15 08:34:47+00:00,0.2107692307692308,22.474615384615383,23.787692307692303,18.61384615384615,18.779230769230768,1.47,64.93923076923078,3.8607692307692325,1
2024-03-15 08:34:48+00:00,2024-03-15 08:34:48+00:00,0.21909090909090911,22.549090909090907,24.19818181818182,18.60181818181818,18.77818181818182,1.4663636363636363,65.06090909090909,3.9472727272727255,1
2024-03-15 08:34:49+00:00,2024-03-15 08:34:49+00:00,0.21454545454545454,22.66090909090909,23.269999999999996,18.60636363636364,18.76909090909091,1.471818181818182,65.00909090909092,4.054545454545451,1
2024-03-15 08:34:50+00:00,2024-03-15 08:34:50+00:00,0.21400000000000002,22.731999999999996,23.599,18.605,18.727,1.4680000000000004,65.015,4.126999999999995,1
2024-03-15 08:34:51+00:00,2024-03-15 08:34:51+00:00,0.21750000000000003,22.796666666666667,23.75333333333333,18.604166666666664,18.7225,1.4683333333333335,65.02166666666666,4.192500000000003,1
2024-03-15 08:34:52+00:00,2024-03-15 08:34:52+00:00,0.21272727272727276,22.891818181818184,23.75090909090909,18.581818181818186,18.729090909090907,1.4709090909090912,64.99454545454545,4.309999999999999,1
2024-03-15 08:34:53+00:00,2024-03-15 08:34:53+00:00,0.21999999999999997,22.990000000000002,23.932000000000002,18.577999999999996,18.729,1.4680000000000002,65.08200000000001,4.412000000000006,1
2024-03-15 08:34:54+00:00,2024-03-15 08:34:54+00:00,0.21200000000000002,23.029999999999998,24.097,18.565000000000005,18.713,1.4630000000000003,65.066,4.464999999999993,1
2024-03-15 08:34:55+00:00,2024-03-15 08:34:55+00:00,0.21083333333333332,23.0825,23.868333333333336,18.548333333333336,18.686666666666664,1.4725000000000001,65.07333333333334,4.534166666666664,1
2024-03-15 08:34:56+00:00,2024-03-15 08:34:56+00:00,0.21600000000000003,23.189,23.766,18.549,18.688,1.4650000000000003,65.08500000000001,4.640000000000001,1
2024-03-15 08:34:57+00:00,2024-03-15 08:34:57+00:00,0.21363636363636365,23.264545454545456,23.982727272727274,18.54454545454545,18.697272727272725,1.4636363636363638,65.07818181818182,4.720000000000006,1
2024-03-15 08:34:58+00:00,2024-03-15 08:34:58+00:00,0.21800000000000003,23.357,23.600999999999996,18.547000000000004,18.692999999999998,1.4700000000000002,65.139,4.809999999999995,1
2024-03-15 08:34:59+00:00,2024-03-15 08:34:59+00:00,0.21400000000000002,23.412000000000003,23.296,18.52,18.696,1.466,65.12000000000002,4.892000000000003,1
2024-03-15 08:35:00+00:00,2024-03-15 08:35:00+00:00,0.21800000000000003,23.481,23.553,18.525,18.695,1.4649999999999999,65.06999999999998,4.956000000000003,1
2024-03-15 08:35:01+00:00,2024-03-15 08:35:01+00:00,0.219,23.523999999999997,23.413999999999998,18.522000000000002,18.683,1.476,65.077,5.001999999999995,1
2024-03-15 08:35:02+00:00,2024-03-15 08:35:02+00:00,0.21750000000000003,23.58,23.21083333333333,18.5225,18.62833333333333,1.465,65.1275,5.057499999999997,1
2024-03-15 08:35:03+00:00,2024-03-15 08:35:03+00:00,0.21600000000000003,23.682000000000002,23.340000000000003,18.522000000000002,18.653999999999996,1.4700000000000002,65.05600000000001,5.16,1
2024-03-15 08:35:04+00:00,2024-03-15 08:35:04+00:00,0.2222222222222222,23.74,23.665555555555557,18.51222222222222,18.649999999999995,1.4700000000000002,65.08111111111111,5.227777777777778,1
2024-03-15 08:35:05+00:00,2024-03-15 08:35:05+00:00,0.225,23.805,23.637999999999998,18.505000000000003,18.642000000000003,1.475,65.093,5.299999999999997,1
2024-03-15 08:35:06+00:00,2024-03-15 08:35:06+00:00,0.2255555555555556,23.87,23.929999999999996,18.484444444444442,18.604444444444443,1.4677777777777778,65.1288888888889,5.385555555555559,1
2024-03-15 08:35:07+00:00,2024-03-15 08:35:07+00:00,0.22000000000000003,23.922,23.96,18.479999999999997,18.616,1.466,65.07300000000001,5.442000000000004,1
2024-03-15 08:35:08+00:00,2024-03-15 08:35:08+00:00,0.21999999999999997,23.996000000000002,23.950999999999997,18.479999999999997,18.627,1.468,65.13100000000001,5.516000000000005,1
2024-03-15 08:35:09+00:00,2024-03-15 08:35:09+00:00,0.2255555555555556,24.054444444444442,23.94888888888889,18.47888888888889,18.616666666666664,1.4700000000000002,65.18666666666667,5.575555555555553,1
2024-03-15 08:35:10+00:00,2024-03-15 08:35:10+00:00,0.21875,24.13125,23.91125,18.455,18.604999999999997,1.46875,65.12249999999999,5.676250000000003,1
2024-03-15 08:35:11+00:00,2024-03-15 08:35:11+00:00,0.21800000000000003,24.180999999999997,23.840999999999998,18.448,18.581,1.467,65.21799999999999,5.732999999999997,1
2024-03-15 08:35:12+00:00,2024-03-15 08:35:12+00:00,0.21777777777777776,24.246666666666663,23.790000000000003,18.448888888888884,18.586666666666662,1.4677777777777778,65.17777777777776,5.797777777777778,1
2024-03-15 08:35:13+00:00,2024-03-15 08:35:13+00:00,0.21909090909090911,24.324545454545447,24.086363636363636,18.431818181818187,18.582727272727272,1.4672727272727277,65.27363636363636,5.89272727272726,1
2024-03-15 08:35:14+00:00,2024-03-15 08:35:14+00:00,0.2222222222222222,24.366666666666667,24.212222222222223,18.41888888888889,18.555555555555557,1.4666666666666666,65.22888888888889,5.947777777777777,1
2024-03-15 08:35:15+00:00,2024-03-15 08:35:15+00:00,0.22600000000000003,24.402000000000005,23.878999999999998,18.397,18.516,1.461,65.304,6.005000000000006,1
2024-03-15 08:35:16+00:00,2024-03-15 08:35:16+00:00,0.221,24.465,23.983,18.394000000000002,18.527,1.4700000000000002,65.271,6.070999999999998,1
2024-03-15 08:35:17+00:00,2024-03-15 08:35:17+00:00,0.22111111111111112,24.523333333333333,23.98,18.396666666666665,18.535555555555554,1.4722222222222223,65.29222222222222,6.126666666666669,1
2024-03-15 08:35:18+00:00,2024-03-15 08:35:18+00:00,0.22599999999999998,24.597,23.619,18.371000000000002,18.532000000000004,1.4700000000000002,65.29899999999999,6.225999999999999,1
2024-03-15 08:35:19+00:00,2024-03-15 08:35:19+00:00,0.22181818181818186,24.636363636363637,23.569999999999997,18.374545454545455,18.51909090909091,1.4681818181818185,65.22909090909091,6.261818181818182,1
2024-03-15 08:35:20+00:00,2024-03-15 08:35:20+00:00,0.22777777777777775,24.684444444444445,24.093333333333334,18.376666666666665,18.493333333333332,1.4644444444444444,65.22222222222223,6.30777777777778,1
2024-03-15 08:35:21+00:00,2024-03-15 08:35:21+00:00,0.23111111111111113,24.77444444444445,23.675555555555558,18.371111111111116,18.498888888888885,1.4655555555555555,65.26555555555555,6.403333333333332,1
2024-03-15 08:35:22+00:00,2024-03-15 08:35:22+00:00,0.22727272727272732,24.817272727272726,23.69545454545454,18.35272727272727,18.49909090909091,1.461818181818182,65.26181818181819,6.464545454545455,1
2024-03-15 08:35:23+00:00,2024-03-15 08:35:23+00:00,0.2277777777777778,24.86444444444444,23.909999999999997,18.34888888888889,18.473333333333336,1.4655555555555555,65.26333333333334,6.515555555555551,1
2024-03-15 08:35:24+00:00,2024-03-15 08:35:24+00:00,0.22500000000000003,24.909,23.360999999999997,18.308,18.462,1.47,65.306,6.600999999999999,1
2024-03-15 08:35:25+00:00,2024-03-15 08:35:25+00:00,0.225,24.951666666666664,23.896666666666665,18.31083333333333,18.44416666666667,1.4666666666666668,65.335,6.640833333333333,1
2024-03-15 08:35:26+00:00,2024-03-15 08:35:26+00:00,0.22444444444444445,24.99444444444445,23.630000000000003,18.313333333333333,18.436666666666667,1.465555555555556,65.35000000000001,6.681111111111118,1
2024-03-15 08:35:27+00:00,2024-03-15 08:35:27+00:00,0.22555555555555554,25.06888888888889,23.401111111111113,18.314444444444444,18.453333333333333,1.4666666666666666,65.25888888888889,6.754444444444445,1
2024-03-15 08:35:28+00:00,2024-03-15 08:35:28+00:00,0.22999999999999998,25.12,23.37888888888889,18.29888888888889,18.44,1.4655555555555553,65.32333333333332,6.821111111111112,1
2024-03-15 08:35:29+00:00,2024-03-15 08:35:29+00:00,0.22454545454545458,25.172727272727272,23.55545454545454,18.28090909090909,18.436363636363637,1.4654545454545456,65.29454545454544,6.891818181818181,1
2024-03-15 08:35:30+00:00,2024-03-15 08:35:30+00:00,0.2222222222222222,25.20777777777778,23.38888888888889,18.27111111111111,18.42,1.4633333333333334,65.29222222222222,6.936666666666667,1
2024-03-15 08:35:31+00:00,2024-03-15 08:35:31+00:00,0.23222222222222222,25.27,24.130000000000003,18.278888888888886,18.405555555555555,1.47,65.39,6.991111111111113,1
2024-03-15 08:35:32+00:00,2024-03-15 08:35:32+00:00,0.227,25.288999999999998,23.481,18.27,18.410000000000004,1.4620000000000002,65.312,7.018999999999998,1
2024-03-15 08:35:33+00:00,2024-03-15 08:35:33+00:00,0.227,25.353999999999996,23.315000000000005,18.265000000000004,18.399,1.468,65.395,7.0889999999999915,1
2024-03-15 08:35:34+00:00,2024-03-15 08:35:34+00:00,0.22500000000000006,25.44000000000001,23.41285714285715,18.245714285714282,18.40642857142857,1.468571428571429,65.36214285714286,7.194285714285726,1
2024-03-15 08:35:35+00:00,2024-03-15 08:35:35+00:00,0.21999999999999997,25.483000000000004,23.212999999999997,18.243000000000002,18.410000000000004,1.467,65.263,7.240000000000002,1
2024-03-15 08:35:36+00:00,2024-03-15 08:35:36+00:00,0.221764705882353,25.522352941176475,23.307647058823523,18.244705882352942,18.371764705882356,1.4652941176470589,65.3329411764706,7.277647058823533,1
2024-03-15 08:35:37+00:00,2024-03-15 08:35:37+00:00,0.22750000000000004,25.5175,23.5175,18.241666666666667,18.375,1.4683333333333335,65.35333333333332,7.275833333333331,1
2024-03-15 08:35:38+00:00,2024-03-15 08:35:38+00:00,0.22578947368421057,25.626315789473683,23.435789473684213,18.241578947368424,18.402631578947375,1.4721052631578948,65.28473684210525,7.384736842105259,1
2024-03-15 08:35:39+00:00,2024-03-15 08:35:39+00:00,0.23214285714285718,25.642857142857142,23.945,18.24,18.38357142857143,1.457857142857143,65.29785714285714,7.402857142857144,1
2024-03-15 08:35:40+00:00,2024-03-15 08:35:40+00:00,0.22615384615384615,25.690769230769227,23.567692307692308,18.212307692307693,18.373846153846152,1.4676923076923079,65.40692307692306,7.478461538461534,1
2024-03-15 08:35:41+00:00,2024-03-15 08:35:41+00:00,0.22769230769230772,25.707692307692312,23.862307692307695,18.213076923076922,18.376153846153844,1.467692307692308,65.37461538461538,7.49461538461539,1
2024-03-15 08:35:42+00:00,2024-03-15 08:35:42+00:00,0.2169230769230769,25.732307692307693,23.955384615384617,18.216923076923077,18.376153846153848,1.466923076923077,65.38923076923076,7.515384615384615,1
2024-03-15 08:35:43+00:00,2024-03-15 08:35:43+00:00,0.22733333333333336,25.800666666666665,23.87399999999999,18.196666666666662,18.368,1.464666666666667,65.39133333333332,7.604000000000003,1
2024-03-15 08:35:44+00:00,2024-03-15 08:35:44+00:00,0.21923076923076928,25.86307692307692,24.053846153846152,18.186923076923076,18.365384615384617,1.4676923076923079,65.37538461538462,7.676153846153845,1
2024-03-15 08:35:45+00:00,2024-03-15 08:35:45+00:00,0.22000000000000006,25.883124999999993,23.655624999999993,18.180625000000003,18.32875,1.4706250000000003,65.37625,7.70249999999999,1
2024-03-15 08:35:46+00:00,2024-03-15 08:35:46+00:00,0.2233333333333334,25.926000000000005,24.074666666666662,18.190666666666665,18.34,1.4713333333333332,65.38666666666667,7.73533333333334,1
2024-03-15 08:35:47+00:00,2024-03-15 08:35:47+00:00,0.23000000000000007,25.969375,24.411875,18.184375,18.327499999999993,1.4643749999999998,65.38062500000001,7.785,1
2024-03-15 08:35:48+00:00,2024-03-15 08:35:48+00:00,0.22615384615384618,26.02999999999999,24.182307692307692,18.189230769230768,18.343846153846155,1.462307692307692,65.38538461538462,7.840769230769222,1
2024-03-15 08:35:49+00:00,2024-03-15 08:35:49+00:00,0.22500000000000003,26.035,23.723125,18.19125,18.324375000000003,1.464375,65.37,7.84375,1
2024-03-15 08:35:50+00:00,2024-03-15 08:35:50+00:00,0.2221739130434783,26.117391304347834,23.56739130434783,18.183913043478263,18.351739130434787,1.4660869565217394,65.3695652173913,7.93347826086957,1
2024-03-15 08:35:51+00:00,2024-03-15 08:35:51+00:00,0.22933333333333336,26.154000000000007,23.639333333333337,18.183333333333337,18.347333333333328,1.4640000000000002,65.38066666666667,7.97066666666667,1
2024-03-15 08:35:52+00:00,2024-03-15 08:35:52+00:00,0.22733333333333336,26.151333333333337,24.002,18.18066666666667,18.321333333333328,1.4586666666666666,65.39266666666667,7.970666666666666,1
2024-03-15 08:35:53+00:00,2024-03-15 08:35:53+00:00,0.22214285714285717,26.180714285714288,23.297142857142855,18.187142857142856,18.34642857142857,1.47,65.44357142857145,7.993571428571432,1
2024-03-15 08:35:54+00:00,2024-03-15 08:35:54+00:00,0.22272727272727277,26.242727272727276,23.595454545454547,18.192727272727275,18.332727272727272,1.4672727272727273,65.41545454545454,8.05,1
2024-03-15 08:35:55+00:00,2024-03-15 08:35:55+00:00,0.22350000000000012,26.254999999999995,23.396499999999996,18.165500000000005,18.335999999999995,1.4675000000000002,65.39200000000001,8.08949999999999,1
2024-03-15 08:35:56+00:00,2024-03-15 08:35:56+00:00,0.23,26.306153846153848,23.383076923076924,18.17,18.335384615384616,1.4692307692307691,65.42615384615384,8.136153846153846,1
2024-03-15 08:35:57+00:00,2024-03-15 08:35:57+00:00,0.22062500000000007,26.349999999999998,23.161249999999995,18.17125,18.346249999999998,1.4631250000000002,65.41937500000002,8.178749999999997,1
2024-03-15 08:35:58+00:00,2024-03-15 08:35:58+00:00,0.22789473684210532,26.385789473684206,23.52315789473684,18.1742105263158,18.325789473684203,1.467894736842105,65.39736842105265,8.211578947368405,1
2024-03-15 08:35:59+00:00,2024-03-15 08:35:59+00:00,0.22307692307692314,26.439230769230768,23.194615384615382,18.166923076923084,18.34,1.46,65.40307692307692,8.272307692307685,1
2024-03-15 08:36:00+00:00,2024-03-15 08:36:00+00:00,0.22437500000000007,26.469375000000003,23.663749999999997,18.170625,18.338124999999998,1.4718750000000003,65.436875,8.298750000000002,1
2024-03-15 08:36:01+00:00,2024-03-15 08:36:01+00:00,0.22266666666666668,26.528666666666663,23.51266666666667,18.166666666666668,18.342666666666666,1.4593333333333331,65.44133333333336,8.361999999999995,1
2024-03-15 08:36:02+00:00,2024-03-15 08:36:02+00:00,0.22538461538461543,26.569230769230778,23.428461538461534,18.165384615384617,18.345384615384617,1.466923076923077,65.42615384615385,8.40384615384616,1
2024-03-15 08:36:03+00:00,2024-03-15 08:36:03+00:00,0.2266666666666667,26.584,23.541333333333338,18.179333333333336,18.342000000000002,1.464666666666667,65.418,8.404666666666664,1
2024-03-15 08:36:04+00:00,2024-03-15 08:36:04+00:00,0.23333333333333334,26.619999999999997,23.248333333333335,18.172222222222228,18.328888888888887,1.461111111111111,65.44333333333333,8.44777777777777,1
2024-03-15 08:36:05+00:00,2024-03-15 08:36:05+00:00,0.19818181818181815,26.633636363636366,22.39181818181818,18.16818181818182,18.319090909090907,1.460909090909091,65.35272727272728,8.465454545454545,1
